model_key,model,direction,query_idx,video_id,query_genre,s_true,s_nearest_other,nearest_other_genre,delta,rank_first_relevant
genre,E2,A2V,1138,-UZL_AkR2_E_50p0,Blues,0.4162499860322378,0.4545672687192468,Country,-0.03831728268700901,26.0
genre,E2,A2V,1139,BA1IkK2m9QQ_30p0,Blues,0.42284883409132157,0.4280468499510167,Country,-0.005198015859695149,6.0
genre,E2,A2V,1140,12eoUUGDvfw_30p0,Funk,0.4139946730405134,0.4399748624732927,Country,-0.0259801894327793,1.0
genre,E2,A2V,1141,LeJ41-4iEIg_30p0,Blues,0.4346516075196558,0.45216466005417916,Country,-0.017513052534523343,4.0
genre,E2,A2V,1142,CTVDSFhzrcA_21p0,Rock music,0.39156111090189183,0.44936471981508275,Pop music,-0.05780360891319092,25.0
genre,E2,A2V,1143,3ZoGWilnVXg_30p0,Funk,0.42542244814865837,0.4449476512525895,Reggae,-0.019525203103931132,9.0
genre,E2,A2V,1144,-yqbIx-UvZk_30p0,Pop music,0.4149776572334758,0.4464546023966075,Reggae,-0.03147694516313171,62.0
genre,E2,A2V,1145,IrOdpK6ekhw_160p0,Funk,0.4245793033766391,0.4413887463252191,Reggae,-0.01680944294858,46.0
genre,E2,A2V,1146,RPbOLDH7I3g_30p0,Country,0.39305938441106214,0.44235851790275704,Reggae,-0.0492991334916949,35.0
genre,E2,A2V,1147,k1dRjjhJNaY_160p0,Hip hop music,0.462839365501817,0.42596480394889713,Reggae,0.03687456155291985,1.0
genre,E2,A2V,1148,_43myYjPu5w_30p0,Reggae,0.45209173289691457,0.42962921819871314,Funk,0.02246251469820143,1.0
genre,E2,A2V,1149,NIbzYv8rCyA_100p0,Hip hop music,0.46368374790234107,0.43503468531323386,Reggae,0.02864906258910721,1.0
genre,E2,A2V,1150,2a2fWpEKRsY_30p0,Pop music,0.41970874125595126,0.441379477209502,Reggae,-0.021670735953550735,34.0
genre,E2,A2V,1151,RPJ_G1AvEiQ_40p0,Reggae,0.4115931400148646,0.4248824331162675,Country,-0.013289293101402921,44.0
genre,E2,A2V,1152,-BHmDmh_9jU_30p0,Electronic music,0.4092937144753984,0.4568808875886863,Hip hop music,-0.04758717311328786,78.0
genre,E2,A2V,1153,aDVnjznpSmM_0p0,Classical music,0.5124549601687913,0.36196035453536024,Jazz,0.1504946056334311,1.0
genre,E2,A2V,1154,IvUbVJC4AnA_0p0,Jazz,0.3622207427979823,0.5112528892910398,Classical music,-0.14903214649305757,116.0
genre,E2,A2V,1155,p9zy-FFBS4w_30p0,Hip hop music,0.4490211774791611,0.4515554837945652,Reggae,-0.0025343063154041334,3.0
genre,E2,A2V,1156,7wnw-iHr8y8_30p0,Jazz,0.38006990414809405,0.4580810769058122,Reggae,-0.07801117275771813,8.0
genre,E2,A2V,1157,3jYoTB6beH0_20p0,Reggae,0.46234763462265205,0.42644874586175174,Hip hop music,0.035898888760900305,1.0
genre,E2,A2V,1158,0QuKeD5t-tw_310p0,Electronic music,0.45510606971446577,0.4198883219029348,Hip hop music,0.035217747811530975,1.0
genre,E2,A2V,1159,NS3SYLSzcPo_70p0,Hip hop music,0.4492597254593691,0.44821599121784733,Reggae,0.0010437342415217654,4.0
genre,E2,A2V,1160,4GxRXFmWxqs_80p0,Classical music,0.4530859913694819,0.44125572250946393,Jazz,0.011830268860017978,1.0
genre,E2,A2V,1161,Mp_wFpIhJdY_40p0,Hip hop music,0.3975109052131447,0.44925988352573376,Electronic music,-0.05174897831258907,6.0
genre,E2,A2V,1162,0_PmI9Yq_pw_290p0,Classical music,0.5083978006195018,0.3738846758397896,Jazz,0.13451312477971217,1.0
genre,E2,A2V,1163,RzPZQjmjXe4_90p0,Reggae,0.4373004125841238,0.45727478450979897,Hip hop music,-0.019974371925675194,6.0
genre,E2,A2V,1164,jIsB_fS7roE_360p0,Reggae,0.4283835473520997,0.44924364706765557,Electronic music,-0.020860099715555858,1.0
genre,E2,A2V,1165,CrSdsF0M7So_220p0,Reggae,0.46421894360400745,0.4365486467844203,Hip hop music,0.02767029681958716,1.0
genre,E2,A2V,1166,LvOfCoGcqQU_120p0,Hip hop music,0.41435377678352403,0.43230723169881946,Country,-0.01795345491529543,87.0
genre,E2,A2V,1167,59piCEkVcTs_130p0,Rock music,0.460152040414702,0.4396235504631677,Blues,0.02052848995153428,2.0
genre,E2,A2V,1168,ytupCpjuf3c_30p0,Reggae,0.4520594204113634,0.45542153918038575,Hip hop music,-0.003362118769022371,1.0
genre,E2,A2V,1169,-HZlxXWkEdo_30p0,Blues,0.43350673255740535,0.4445001376314346,Rock music,-0.010993405074029239,1.0
genre,E2,A2V,1170,AZEMjp06PJ4_90p0,Classical music,0.5151149855313238,0.36863607421349676,Jazz,0.1464789113178271,1.0
genre,E2,A2V,1171,2rg7Md1bs0s_20p0,Classical music,0.48289901013110736,0.4314820562664048,Jazz,0.051416953864702575,2.0
genre,E2,A2V,1172,ABCCLkDY0jc_30p0,Reggae,0.4439907855058458,0.4443854615539158,Hip hop music,-0.00039467604806997514,1.0
genre,E2,A2V,1173,1MuEU6-hcPc_50p0,Electronic music,0.44939776502494666,0.4305545812195881,Hip hop music,0.018843183805358543,1.0
genre,E2,A2V,1174,OsSbEEORU7g_10p0,Reggae,0.41918954424653443,0.4589945106058871,Electronic music,-0.039804966359352656,3.0
genre,E2,A2V,1175,CMB2ucDYxQg_30p0,Pop music,0.38131969383035946,0.44293442734591126,Jazz,-0.0616147335155518,178.0
genre,E2,A2V,1176,3PQC1IKRPBw_30p0,Blues,0.4242852009696247,0.43077308494492866,Reggae,-0.006487883975303976,10.0
genre,E2,A2V,1177,S4Rc4X6u4ys_120p0,Rock music,0.45661490252139336,0.430946402269173,Blues,0.02566850025222034,1.0
genre,E2,A2V,1178,0Mp2fvS8mfE_80p0,Electronic music,0.4562003783356168,0.4296493876487669,Hip hop music,0.02655099068684985,1.0
genre,E2,A2V,1179,SvXvLLYfy14_30p0,Jazz,0.41585567886165664,0.4503626356583571,Electronic music,-0.03450695679670046,7.0
genre,E2,A2V,1180,APJztzkHLLQ_190p0,Blues,0.43769937011509974,0.443053899867928,Country,-0.005354529752828241,1.0
genre,E2,A2V,1181,EN955K7YQGM_10p0,Rock music,0.46486728230631846,0.42169060605144887,Blues,0.043176676254869595,1.0
genre,E2,A2V,1182,L5vQXze7hDA_200p0,Hip hop music,0.44507154729478715,0.44192942442088234,Reggae,0.003142122873904807,4.0
genre,E2,A2V,1183,ejBhwKr2zEo_90p0,Reggae,0.4425867523407149,0.43965945773068527,Hip hop music,0.002927294610029607,1.0
genre,E2,A2V,1184,C7IGCTcLXuU_20p0,Hip hop music,0.393071096374068,0.4460535138075079,Rock music,-0.0529824174334399,97.0
genre,E2,A2V,1185,QIk9Xo8dH6A_160p0,Rock music,0.4521477518858912,0.43638905538350314,Country,0.015758696502388037,1.0
genre,E2,A2V,1186,DnAwFD8b4fU_90p0,Classical music,0.46886166847548455,0.4325460102231041,Jazz,0.03631565825238042,3.0
genre,E2,A2V,1187,4ZTuHSudQns_370p0,Jazz,0.43072012839020196,0.4458843223697171,Country,-0.015164193979515128,4.0
genre,E2,A2V,1188,-ROzanhjyFE_30p0,Electronic music,0.4643497807286025,0.3840998092829929,Hip hop music,0.08024997144560958,1.0
genre,E2,A2V,1189,2_eQFiJe_Wo_30p0,Blues,0.3915317997302644,0.4505326013196964,Electronic music,-0.059000801589431995,46.0
genre,E2,A2V,1190,qDgF8ENyhLo_220p0,Hip hop music,0.4322376758752522,0.43761963092295597,Reggae,-0.005381955047703779,4.0
genre,E2,A2V,1191,EN0POldY7YI_250p0,Classical music,0.5155899593113794,0.34653291046849966,Jazz,0.16905704884287975,1.0
genre,E2,A2V,1192,97QG5lwGyfo_30p0,Jazz,0.4102983704472899,0.448011326693073,Rock music,-0.03771295624578308,7.0
genre,E2,A2V,1193,1yxzC385Fh4_30p0,Electronic music,0.4524229810840161,0.4192591889497551,Funk,0.03316379213426096,1.0
genre,E2,A2V,1194,1k1fBlpysg4_30p0,Pop music,0.4226007483473817,0.44380051536293474,Reggae,-0.02119976701555304,161.0
genre,E2,A2V,1195,7XnQrUcNCYY_30p0,Country,0.44486680039065624,0.42675594737385525,Blues,0.018110853016800987,2.0
genre,E2,A2V,1196,10PjbmECOa4_230p0,Classical music,0.4373024760972213,0.4336999089782339,Jazz,0.0036025671189873765,1.0
genre,E2,A2V,1197,KLUJK3p92HA_170p0,Country,0.41032950379573063,0.42794827382974965,Reggae,-0.017618770034019016,120.0
genre,E2,A2V,1198,-0wONg10BMs_210p0,Electronic music,0.4609898779013598,0.42589946762478614,Hip hop music,0.03509041027657367,1.0
genre,E2,A2V,1199,9PNzPLu8DnA_30p0,Pop music,0.4139627586741347,0.4531438327104182,Hip hop music,-0.039181074036283514,27.0
genre,E2,A2V,1200,OGjfRDQ5Yc8_100p0,Hip hop music,0.4252013003791174,0.43564324598294785,Reggae,-0.010441945603830438,9.0
genre,E2,A2V,1201,4gKN2omv7VA_30p0,Country,0.3993797398347364,0.42682047416956104,Rock music,-0.027440734334824635,30.0
genre,E2,A2V,1202,95ZuG20KYnA_100p0,Country,0.4498445603978749,0.43107151239936986,Reggae,0.018773047998505044,6.0
genre,E2,A2V,1203,x36BuCBMyLE_70p0,Reggae,0.44034519940086364,0.4267500011768225,Pop music,0.01359519822404115,3.0
genre,E2,A2V,1204,BkvlWJq3aF4_90p0,Hip hop music,0.43923727535449636,0.4467847465197131,Electronic music,-0.007547471165216757,1.0
genre,E2,A2V,1205,KUXuvwi4Nxs_40p0,Rock music,0.4408504046627859,0.42965002038836897,Electronic music,0.011200384274416941,1.0
genre,E2,A2V,1206,7zeJV8KIDks_30p0,Pop music,0.4159856265055021,0.45476698219491907,Hip hop music,-0.038781355689416985,30.0
genre,E2,A2V,1207,o_SGADebIY4_150p0,Electronic music,0.4474168467790589,0.43699333317823136,Pop music,0.01042351360082755,2.0
genre,E2,A2V,1208,qCAWo8N5tm0_470p0,Reggae,0.44520279624824105,0.4468562429533304,Hip hop music,-0.0016534467050893231,1.0
genre,E2,A2V,1209,TxC6Fo807hM_500p0,Classical music,0.5172188406537916,0.3845634289905149,Country,0.13265541166327677,1.0
genre,E2,A2V,1210,3AYof8TajS8_30p0,Blues,0.38265662951315965,0.4817717821263878,Classical music,-0.09911515261322817,8.0
genre,E2,A2V,1211,1EteSqBPmn0_22p0,Pop music,0.40509210872791623,0.4444428331025504,Electronic music,-0.03935072437463416,51.0
genre,E2,A2V,1212,BXufLCnqAXo_120p0,Rock music,0.4507028189237895,0.43041364059656945,Blues,0.020289178327220048,1.0
genre,E2,A2V,1213,9VCI63cYQqo_30p0,Jazz,0.40821420962277155,0.43556269571861234,Electronic music,-0.027348486095840785,5.0
genre,E2,A2V,1214,AUoddEU34MA_70p0,Jazz,0.42485785277698773,0.4310484255021497,Electronic music,-0.006190572725161991,13.0
genre,E2,A2V,1215,Iwyz92Tqses_60p0,Funk,0.41335693358012876,0.4622194689272425,Hip hop music,-0.04886253534711377,20.0
genre,E2,A2V,1216,LIwaItJUUaw_20p0,Rock music,0.466643378107483,0.42440953258653236,Blues,0.042233845520950664,1.0
genre,E2,A2V,1217,_qk1pZ8kaSg_100p0,Funk,0.42815657077290703,0.4303604116412921,Rock music,-0.002203840868385043,1.0
genre,E2,A2V,1218,q5FoxuD2ImU_70p0,Reggae,0.4515673544210506,0.4532012602266813,Hip hop music,-0.0016339058056306643,1.0
genre,E2,A2V,1219,6bZHDABGHME_30p0,Jazz,0.3995258890558273,0.5124345932608947,Classical music,-0.11290870420506738,74.0
genre,E2,A2V,1220,UYzqYI1lLds_30p0,Funk,0.41797165122251884,0.4349964363204103,Country,-0.01702478509789146,10.0
genre,E2,A2V,1221,5dmD9XdyOPc_150p0,Rock music,0.4604343292423883,0.4394021393509213,Blues,0.02103218989146699,2.0
genre,E2,A2V,1222,SNFJkFYbXN0_30p0,Jazz,0.4144754511406329,0.4642011745260668,Country,-0.049725723385433906,75.0
genre,E2,A2V,1223,LReeN50WmMw_30p0,Reggae,0.45566238884482035,0.42305545749647516,Hip hop music,0.03260693134834519,1.0
genre,E2,A2V,1224,2gbFyAwpXj4_240p0,Electronic music,0.4569717881548335,0.41242198957185,Hip hop music,0.044549798582983524,1.0
genre,E2,A2V,1225,-PvhEsNHYIE_30p0,Blues,0.36316520502492133,0.4630346100652948,Hip hop music,-0.09986940504037345,74.0
genre,E2,A2V,1226,1Yn2IAfHBfg_19p0,Electronic music,0.4661569130228431,0.40514413088004164,Hip hop music,0.06101278214280148,1.0
genre,E2,A2V,1227,FBUQRN3oI00_230p0,Hip hop music,0.45716693498989597,0.4515814513193694,Reggae,0.005585483670526581,10.0
genre,E2,A2V,1228,C3z7HsLTu38_60p0,Classical music,0.5162720742638953,0.36955607309721294,Jazz,0.14671600116668237,1.0
genre,E2,A2V,1229,qBI6tcYyMpg_20p0,Reggae,0.43185801021234604,0.44823016261778886,Hip hop music,-0.01637215240544282,2.0
genre,E2,A2V,1230,9S2UUEg6LKM_380p0,Classical music,0.4935928902979856,0.40298709788862885,Electronic music,0.09060579240935673,1.0
genre,E2,A2V,1231,I8B-o6sfvwc_50p0,Classical music,0.521124943198972,0.38269365591943744,Jazz,0.13843128727953452,1.0
genre,E2,A2V,1232,1_tl7mYHWt0_170p0,Pop music,0.42666445074894394,0.43737734399878314,Electronic music,-0.010712893249839206,1.0
genre,E2,A2V,1233,2OHGGO6Y5wo_30p0,Pop music,0.4162817238031188,0.45034592093373704,Hip hop music,-0.03406419713061826,57.0
genre,E2,A2V,1234,08EoNR-UpIk_30p0,Electronic music,0.4583015820610512,0.4111152759939129,Funk,0.047186306067138306,1.0
genre,E2,A2V,1235,L7kV-pK7cF8_0p0,Rock music,0.43394999584473765,0.4388342036563295,Blues,-0.0048842078115918786,2.0
genre,E2,A2V,1236,Lh5hu2zjIGM_30p0,Classical music,0.510286386595667,0.3871910177852548,Jazz,0.12309536881041228,1.0
genre,E2,A2V,1237,3bJf72dxtSU_30p0,Funk,0.42258569052812434,0.4398177343874664,Rock music,-0.017232043859342072,18.0
genre,E2,A2V,1238,2KVQdMw2yKE_30p0,Electronic music,0.41070628630076134,0.4313164988469015,Reggae,-0.02061021254614015,23.0
genre,E2,A2V,1239,1ygrCplAgZM_30p0,Jazz,0.4145181917521301,0.4334333830051613,Reggae,-0.018915191253031205,21.0
genre,E2,A2V,1240,0K1YyOqTboE_30p0,Pop music,0.3665612257725892,0.45485405875646057,Country,-0.08829283298387136,123.0
genre,E2,A2V,1241,APK4BvJq8JA_30p0,Pop music,0.421780994233192,0.44238253621285917,Hip hop music,-0.02060154197966718,13.0
genre,E2,A2V,1242,_66p4mE8uIo_30p0,Blues,0.43375000822622356,0.43967612942054907,Country,-0.0059261211943255065,11.0
genre,E2,A2V,1243,JgiJFTLq9SE_30p0,Country,0.46078167077952287,0.41505902005193807,Blues,0.0457226507275848,1.0
genre,E2,A2V,1244,DowumvofVM8_270p0,Rock music,0.39407145253770465,0.4661792347468412,Electronic music,-0.07210778220913655,27.0
genre,E2,A2V,1245,aSHPYoFUQQ8_30p0,Country,0.4397417701679879,0.444427096306629,Rock music,-0.004685326138641144,2.0
genre,E2,A2V,1246,Ajn5ZHHLqUo_30p0,Blues,0.4000278104789694,0.44805120548276883,Reggae,-0.04802339500379943,90.0
genre,E2,A2V,1247,CG3WU7WlKqY_300p0,Hip hop music,0.44544730375153746,0.4394388126903057,Reggae,0.006008491061231747,3.0
genre,E2,A2V,1248,_tWrHLKOmOk_60p0,Reggae,0.4630905890842948,0.4293513786241542,Hip hop music,0.03373921046014061,1.0
genre,E2,A2V,1249,KAb4w-bxlcM_30p0,Jazz,0.440981035184693,0.42119307380997073,Classical music,0.019787961374722274,1.0
genre,E2,A2V,1250,5wS_dsVbzxY_30p0,Blues,0.42650444106321417,0.45956289900029773,Rock music,-0.03305845793708356,20.0
genre,E2,A2V,1251,1tiUXoxmTB0_30p0,Jazz,0.4260538569831277,0.42417657560514654,Reggae,0.0018772813779811548,2.0
genre,E2,A2V,1252,21Ac5pMXbiU_30p0,Electronic music,0.42867413824878164,0.44412988563227607,Hip hop music,-0.015455747383494423,2.0
genre,E2,A2V,1253,HTx-WwvcMcA_340p0,Reggae,0.3860895660866165,0.44037042556100625,Jazz,-0.054280859474389764,64.0
genre,E2,A2V,1254,maUgwyPnVyE_160p0,Funk,0.4255580706267158,0.44313116043801704,Electronic music,-0.017573089811301235,2.0
genre,E2,A2V,1255,AF_Nkd_LgGg_260p0,Rock music,0.4514146238390311,0.42949253665725656,Blues,0.02192208718177452,1.0
genre,E2,A2V,1256,J8ox10tYVcE_400p0,Rock music,0.4269052076440985,0.4504267274408261,Country,-0.02352151979672762,15.0
genre,E2,A2V,1257,JJ8fWZYWiwc_40p0,Classical music,0.5067466184310172,0.3963779621419635,Jazz,0.11036865628905368,1.0
genre,E2,A2V,1258,gNmHOKlLaaI_60p0,Reggae,0.4497652093625396,0.4340584291387832,Hip hop music,0.015706780223756434,1.0
genre,E2,A2V,1259,FUeEAGFo1b8_150p0,Reggae,0.4387258375907478,0.44757294598653174,Hip hop music,-0.008847108395783954,2.0
genre,E2,A2V,1260,0HLsUWlizb8_20p0,Rock music,0.4551202117960641,0.42878228130897356,Blues,0.026337930487090544,1.0
genre,E2,A2V,1261,0fPwBWqKU2w_90p0,Pop music,0.4163419484957093,0.4292865370057921,Reggae,-0.012944588510082788,41.0
genre,E2,A2V,1262,6zVdR_l4I-M_430p0,Rock music,0.44869204728385914,0.4374134833626714,Blues,0.011278563921187756,1.0
genre,E2,A2V,1263,42iKLvZaPNs_30p0,Pop music,0.42265954275321693,0.4478566977646633,Reggae,-0.02519715501144637,113.0
genre,E2,A2V,1264,Dgx97_J1cLM_80p0,Funk,0.4216463867210458,0.4434777894140338,Pop music,-0.021831402692988,25.0
genre,E2,A2V,1265,iREE5BmtgX4_190p0,Hip hop music,0.44485238137851324,0.44914219541596045,Reggae,-0.004289814037447215,4.0
genre,E2,A2V,1266,WS9LrGFSBNw_150p0,Blues,0.4272282045836717,0.4652559604304763,Classical music,-0.03802775584680457,29.0
genre,E2,A2V,1267,RjSIQ0acvBo_130p0,Country,0.43764616880041673,0.4310654318286577,Jazz,0.006580736971759038,1.0
genre,E2,A2V,1268,Cz8_QSuCyMQ_80p0,Pop music,0.4213366113910578,0.46478769255687125,Rock music,-0.04345108116581342,26.0
genre,E2,A2V,1269,31kRtRkrGaI_50p0,Classical music,0.4906757925387344,0.42512330940324045,Jazz,0.06555248313549394,1.0
genre,E2,A2V,1270,3l9lIltmKMY_30p0,Country,0.4105123158095451,0.43284617641455675,Rock music,-0.022333860605011635,37.0
genre,E2,A2V,1271,_VB0WDiiYfM_120p0,Reggae,0.4193404655894645,0.45768201764316174,Electronic music,-0.03834155205369727,2.0
genre,E2,A2V,1272,PpzaJLcyMCY_50p0,Classical music,0.44975664440988383,0.44065066285245824,Jazz,0.009105981557425591,1.0
genre,E2,A2V,1273,3qsj5-6fvRE_30p0,Blues,0.3754240531587002,0.4482205355096592,Hip hop music,-0.07279648235095898,58.0
genre,E2,A2V,1274,0NkyV0mmUBo_30p0,Electronic music,0.44065492290883435,0.4328325259494907,Reggae,0.00782239695934367,1.0
genre,E2,A2V,1275,pWi9-k8gyVw_410p0,Reggae,0.44870653160930085,0.4480714624538761,Hip hop music,0.0006350691554247723,2.0
genre,E2,A2V,1276,KtVXG_RhOgk_30p0,Rock music,0.4628682041753129,0.4313680266800368,Blues,0.03150017749527606,2.0
genre,E2,A2V,1277,0y0X2mbxWy0_30p0,Pop music,0.41728429171090575,0.4292431835561035,Jazz,-0.011958891845197772,57.0
genre,E2,A2V,1278,N0g7F5Shl3g_110p0,Rock music,0.45746358075054006,0.42600868397691594,Blues,0.03145489677362412,1.0
genre,E2,A2V,1279,0nOOcqifsi0_440p0,Rock music,0.4687153016456236,0.4233253694620412,Blues,0.04538993218358239,1.0
genre,E2,A2V,1280,V2MERwCkvi0_130p0,Reggae,0.4562370116708033,0.439100633576907,Hip hop music,0.017136378093896343,1.0
genre,E2,A2V,1281,0DHEW92scUU_30p0,Classical music,0.4942021535452149,0.4057258991899815,Jazz,0.08847625435523343,1.0
genre,E2,A2V,1282,JdCyeB8QIZE_30p0,Reggae,0.44825597559931846,0.43493936115476983,Hip hop music,0.013316614444548625,1.0
genre,E2,A2V,1283,1M2qVSC58Ok_150p0,Hip hop music,0.44913561280066805,0.4372549730096572,Reggae,0.011880639791010839,1.0
genre,E2,A2V,1284,FAvM90Nuxxo_30p0,Hip hop music,0.4585494903602702,0.45320669779211786,Reggae,0.005342792568152344,10.0
genre,E2,A2V,1285,-U7rwbgwLAI_30p0,Blues,0.3954770705114269,0.44348366682271423,Reggae,-0.04800659631128734,21.0
genre,E2,A2V,1286,bSUboPT5b0c_10p0,Funk,0.4130802507821152,0.46150203256625966,Electronic music,-0.04842178178414447,22.0
genre,E2,A2V,1287,49t3zsVhRbA_110p0,Rock music,0.4200052306410042,0.4393719353671097,Country,-0.01936670472610552,2.0
genre,E2,A2V,1288,0fwvz7P1Lak_10p0,Pop music,0.4307453412662702,0.4377699417012714,Electronic music,-0.007024600435001249,5.0
genre,E2,A2V,1289,uW6At5e2cM4_170p0,Reggae,0.4429658693370996,0.41937091780845337,Country,0.023594951528646213,1.0
genre,E2,A2V,1290,GELYWsds5bM_40p0,Reggae,0.45062968985892604,0.42786931454019766,Funk,0.022760375318728376,1.0
genre,E2,A2V,1291,9Annh98j7eA_20p0,Pop music,0.37943771390731906,0.46041218438745996,Electronic music,-0.08097447048014089,68.0
genre,E2,A2V,1292,PoKPXhgdZXw_30p0,Jazz,0.4352175242809338,0.4442780993013862,Blues,-0.009060575020452377,6.0
genre,E2,A2V,1293,-0Jx2nAH0c0_40p0,Hip hop music,0.4687474942350719,0.447128995338733,Electronic music,0.021618498896338878,1.0
genre,E2,A2V,1294,XjhB94UFwEM_100p0,Funk,0.4223236566721391,0.44182359685108913,Hip hop music,-0.019499940178950015,11.0
genre,E2,A2V,1295,9DOFC_b_3_g_110p0,Rock music,0.4550192990231292,0.4400851998968526,Blues,0.014934099126276634,2.0
genre,E2,A2V,1296,2mqpdf6-DGU_30p0,Pop music,0.4202941589690401,0.4280260830280512,Jazz,-0.007731924059011075,26.0
genre,E2,A2V,1297,EDmygCY25XM_30p0,Funk,0.4261249968806913,0.4408477252224636,Pop music,-0.014722728341772351,2.0
genre,E2,A2V,1298,4iQh-UzJiH4_60p0,Rock music,0.4623882047597846,0.4301892108029727,Blues,0.03219899395681192,1.0
genre,E2,A2V,1299,PEY5baEX7sM_30p0,Country,0.46289099144102896,0.413058957820209,Blues,0.04983203362081995,1.0
genre,E2,A2V,1300,CHtPWIYB6gM_100p0,Reggae,0.44710464350085505,0.43981514790608794,Hip hop music,0.007289495594767104,1.0
genre,E2,A2V,1301,Rh6hPsVgoP0_30p0,Classical music,0.5169780396892667,0.3965654404789488,Jazz,0.12041259921031788,1.0
genre,E2,A2V,1302,C8Bkp12oqBM_30p0,Classical music,0.461721414033921,0.43510529544042653,Jazz,0.026616118593494442,1.0
genre,E2,A2V,1303,7X0tTJC6FHc_30p0,Jazz,0.44339616428512335,0.43618500680560945,Blues,0.007211157479513897,3.0
genre,E2,A2V,1304,3ZKM9OW_zDQ_30p0,Hip hop music,0.4345880869462403,0.4478609499110736,Reggae,-0.01327286296483332,16.0
genre,E2,A2V,1305,ITOQXqBS3mM_50p0,Hip hop music,0.45581313257414174,0.437600802286741,Electronic music,0.01821233028740077,1.0
genre,E2,A2V,1306,BNOzybyDzgg_30p0,Jazz,0.42071029483904865,0.46054427796637953,Country,-0.039833983127330885,66.0
genre,E2,A2V,1307,s57JypFmuBI_50p0,Reggae,0.4545945374740077,0.4429006008394123,Hip hop music,0.011693936634595392,1.0
genre,E2,A2V,1308,98rxWtH5jB0_26p0,Funk,0.42407170509685377,0.4619177997419913,Reggae,-0.03784609464513755,1.0
genre,E2,A2V,1309,9J-SibjzkCA_10p0,Jazz,0.42845748255813665,0.45103614267873304,Country,-0.022578660120596394,19.0
genre,E2,A2V,1310,2_1px6J_iXY_70p0,Hip hop music,0.45052438340417617,0.44375676470848535,Reggae,0.0067676186956908135,3.0
genre,E2,A2V,1311,YvaJBilvMtk_70p0,Country,0.4601881997331843,0.41768898618221706,Blues,0.04249921355096725,1.0
genre,E2,A2V,1312,RcM_lTBQ1kI_120p0,Jazz,0.42392530369150855,0.4445532960006666,Electronic music,-0.020627992309158072,8.0
genre,E2,A2V,1313,-cdacH8YyVQ_380p0,Pop music,0.4079290076237945,0.4398720041719213,Electronic music,-0.03194299654812677,11.0
genre,E2,A2V,1314,BFdITLHS27Y_30p0,Blues,0.4115151856986883,0.4390787456565354,Electronic music,-0.027563559957847095,33.0
genre,E2,A2V,1315,7XlAbLh0C2s_100p0,Jazz,0.41871682611284256,0.5065212168885458,Classical music,-0.08780439077570323,28.0
genre,E2,A2V,1316,lBkN68Wfs2o_40p0,Hip hop music,0.45024203021273745,0.4463288689064929,Reggae,0.003913161306244528,4.0
genre,E2,A2V,1317,_iDodXZRqCM_160p0,Funk,0.4283901920086173,0.44395461758440635,Reggae,-0.015564425575789076,14.0
genre,E2,A2V,1318,3gLEqtin6VI_30p0,Country,0.4521243525362472,0.43192472272096105,Blues,0.02019962981528617,1.0
genre,E2,A2V,1319,2IoVuCXFWmg_30p0,Blues,0.4401287654578514,0.4489650896843923,Rock music,-0.008836324226540904,1.0
genre,E2,A2V,1320,89lxIPtzrQM_190p0,Rock music,0.45052518827823773,0.4168600831526694,Electronic music,0.033665105125568306,1.0
genre,E2,A2V,1321,IOZs472ZLGc_150p0,Country,0.42280222587489397,0.4363666331999909,Pop music,-0.01356440732509695,1.0
genre,E2,A2V,1322,BOGaUAFlhf8_30p0,Blues,0.4355929835087369,0.4596234804526097,Rock music,-0.024030496943872826,1.0
genre,E2,A2V,1323,VJNH6MSQ4zc_170p0,Blues,0.4381617717859418,0.4454098346987441,Country,-0.007248062912802333,1.0
genre,E2,A2V,1324,5K7b0wp02z8_30p0,Classical music,0.5230618187383079,0.39497277881823006,Jazz,0.12808903992007786,1.0
genre,E2,A2V,1325,-PItZIUlZn4_50p0,Pop music,0.42584375030095334,0.43809678487427206,Country,-0.012253034573318722,1.0
genre,E2,A2V,1326,iOolelD0NYE_80p0,Funk,0.4215364682850403,0.4344338186353339,Reggae,-0.012897350350293602,2.0
genre,E2,A2V,1327,NmXNJpIlzd0_100p0,Jazz,0.43298222200485065,0.44504780816113254,Country,-0.012065586156281893,8.0
genre,E2,A2V,1328,9QQbVQiVaQE_230p0,Funk,0.4319201146616688,0.4380257051026183,Reggae,-0.006105590440949493,1.0
genre,E2,A2V,1329,cctfi5YGzDI_140p0,Reggae,0.44042528301110784,0.42944010083517214,Hip hop music,0.010985182175935693,1.0
genre,E2,A2V,1330,THxf-bQLvsM_160p0,Jazz,0.4349961451617547,0.45920415514065194,Classical music,-0.024208009978897216,3.0
genre,E2,A2V,1331,BV-vnioff0I_30p0,Reggae,0.45187896917532466,0.45348529229716394,Hip hop music,-0.0016063231218392815,1.0
genre,E2,A2V,1332,Zma7ra3ASlQ_290p0,Blues,0.43381943457871375,0.4505211008531116,Rock music,-0.01670166627439784,3.0
genre,E2,A2V,1333,Dd3RkS8tE00_30p0,Classical music,0.40565447789579084,0.4472197144748934,Country,-0.04156523657910255,48.0
genre,E2,A2V,1334,E8AFOq4ajOM_30p0,Country,0.45230591050921426,0.4164830118055603,Blues,0.03582289870365396,1.0
genre,E2,A2V,1335,Kwo8Bw3NwFs_140p0,Rock music,0.44290444791269645,0.4253536271320396,Pop music,0.01755082078065684,3.0
